股票代码,股票简称,截止日期,行业代码,所属省份,股权性质,wufei,zhaochenyv,yuanchun,lishouxi,csmar,净资产收益率(%),资产报酬率(%),EBITDA率(%),营业收入增长率(%),成本费用利润率(%),总资产周转率(%),应收账款周转率(%),存货周转率(%),营业周期,现金资产比率(%),技术人员占比(%),研发营收比(%),发明专利申请数,数字化软硬件投入比(%),管理层数字职务设立,数字化战略导向前瞻性,数字化战略导向持续性,数字化战略导向广度,数字化战略导向强度,数字发明专利,数字国家级奖项,数字创新论文,数字创新标准,数字创新资质,数字创新资质,两权分离率(%),数字人力计划投入,科技创新基地建设,员工人均营收比(%),提供岗位增长率(%),员工收入增长率(%),社会责任报告质量,供应链合作伙伴,数字化供应链覆盖度,客户集中度(%),供应商集中度(%),投入资本回报率(%),总资产增长率(%),资本积累率(%),营业利润增长率(%),股权集中度(%),独董比例(%),现金流动负债比率(%),董事会规模,资产负债率(%),权益乘数(%),速动比率(%),流动资产周转率(%),长期资本负债率(%)
300545,联得装备,2022,35,广东省,2,0.6931471805599453,2.0913674915343834,4.316712834718374,0.1303068649109218,35.8979,0.05108,0.033761,124504198.84,0.099344,0.088352,0.379012,2.173337,1.08627,503.956727,0.06777186231713303,25.64,10.78,0.0,0.01651500598053,0.0,6.0,4.0,3.0,0.047678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.0,0.0,0.6596144838024357,0.33944331296673624,14.743346920878398,0.0,0.0,2.0,69.65,21.39,0.039462,0.051133,0.04603,2.742853,62.1682,0.5,0.180642,1.9459101490553132,0.431071,1.757688,1.153644,0.546573,0.089463
300545,联得装备,2023,35,广东省,2,1.791759469228055,2.9682643885095574,4.318806438947782,0.5300286162053296,42.2726,0.111176,0.073356,249014036.88,0.238165,0.196323,0.425557,2.438878,1.102734,480.654491,0.040364395101911116,24.68,10.02,0.0,0.030738125873485,0.0,7.0,5.0,4.0,0.079379,0.0,0.0,0.0,0.0,1.0,0.0,0.0,342.0,0.0,0.6977455399884394,17.050067658998657,11.73925720709037,0.0,0.0,1.0,52.01,26.06,0.075506,0.151804,0.109903,1.600918,57.53,0.5,0.105488,1.9459101490553132,0.451768,1.824044,1.159145,0.617687,0.111966
300547,川环科技,2020,29,四川省,2,1.0986122886681098,0.2448980851521523,2.644230769230769,0.1778803758755762,25.4486,0.130707,0.125179,154574688.4,0.174994,0.22966,0.664635,3.140239,2.364334,271.352102,0.1086174800445803,10.35,3.66,0.0,0.0,0.0,0.0,1.0,1.0,0.026086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37491286916436084,27.4330042313117,58.02451359774332,0.0,0.0,0.0,54.06,25.08,0.125308,0.093622,0.063001,0.184884,44.29,0.3333333333333333,0.676802,2.302585092994046,0.164953,1.197538,3.57275,0.893111,0.005321
300547,川环科技,2021,29,四川省,2,0.6931471805599453,0.6530615604057395,1.3012048192771084,0.1122300217163755,28.0706,0.115161,0.107349,120951274.57,0.146171,0.175883,0.716129,3.726048,2.798156,228.402066,0.15177163203606855,10.45,4.14,0.0,0.0,0.0,1.0,2.0,2.0,0.051374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45066394515960534,-4.648588821250687,8.941080625073594,0.0,0.0,0.0,33.8,25.3,0.111762,0.036444,0.050502,-0.087433,40.3,0.3333333333333333,1.007069,2.302585092994046,0.153627,1.181512,3.396061,0.976377,0.003439
300547,川环科技,2022,29,四川省,2,1.791759469228055,2.3726080859893113,2.61913423062932,0.5495618369074388,31.2965,0.126779,0.111458,132112788.34,0.168073,0.174002,0.76839,4.014736,2.688912,226.657704,0.08550321958020757,10.24,3.8,0.0,0.0,0.0,2.0,3.0,3.0,0.064664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5024939177506925,4.759141033081837,0.3217127752771276,0.0,0.0,1.0,44.15,22.28,0.117782,0.138978,0.067406,0.146023,40.08,0.3333333333333333,0.426166,2.302585092994046,0.206812,1.260735,2.160635,1.11552,0.007729
300547,川环科技,2023,29,四川省,2,2.0794415416798357,3.639930092238784,3.10192023633678,0.6455946930985533,32.7985,0.155357,0.137519,209735613.85,0.223074,0.195536,0.84822,3.591578,2.839775,230.157949,0.07428605016660653,10.06,3.86,0.0,0.0,0.0,3.0,4.0,3.0,0.052656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5938596699892933,3.4903047091412676,23.3184935195085,0.0,0.0,6.0,58.01,24.54,0.145822,0.080736,0.091439,0.345655,36.93,0.3333333333333333,0.383373,2.302585092994046,0.198957,1.248372,2.563988,1.233024,0.006434
300549,优德精密,2023,35,江苏省,3,0.6931471805599453,1.6504994689972283,5.246113989637306,0.1121878093432771,38.9803,0.031597,0.028877,43100770.32,-0.138502,0.055963,0.478316,2.318102,3.469028,262.673195,0.08581760175579245,12.65,5.47,0.0,0.43537014572032007,0.0,7.0,7.0,3.0,0.076516,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4550764515845539,1.21293800539084,-19.943435685200594,0.0,0.0,5.0,19.2,45.07,0.030597,-0.076858,0.002433,-0.382464,60.88,0.3333333333333333,0.445006,2.302585092994046,0.199261,1.248847,2.541901,0.751584,0.007948
300549,优德精密,2022,35,江苏省,3,0.0,1.7290554853088964,5.093046033300686,-2.2325247608608686e-05,36.8195,0.051927,0.046993,59638298.08,0.016969,0.083301,0.526026,2.399123,3.286663,263.193818,0.10540736334479672,12.8,5.83,0.0,0.23025822978366,0.0,6.0,6.0,2.0,0.064174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.534646019555256,11.74698795180722,-17.153112532368773,0.0,0.0,5.0,23.19,41.92,0.049896,-0.028991,-0.003925,-0.305063,62.71,0.3333333333333333,0.411548,2.302585092994046,0.262599,1.356114,2.272459,0.769047,0.008704
300549,优德精密,2021,35,江苏省,3,0.0,1.0786388881176387,3.746397694524496,-2.3325158778353188e-05,36.5902,0.07067,0.060199,68559288.14,0.252389,0.122819,0.527017,2.495073,3.224834,259.472425,0.03434026649262145,13.4,5.12,0.0,0.24057111768182501,0.0,5.0,5.0,1.0,0.025268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5874816211144579,-0.4497751124437732,35.50647123854325,0.0,0.0,4.0,18.96,50.8,0.057022,0.07012,0.046564,0.747374,64.31,0.3333333333333333,0.126811,2.302585092994046,0.281155,1.391121,2.065895,0.78731,0.014203
300549,优德精密,2020,35,江苏省,3,0.0,0.5177442258789567,3.617863199547767,-2.6427755517872964e-05,35.9526,0.043844,0.034358,47964678.97,-0.118936,0.088105,0.425855,2.108119,2.989625,296.037869,0.07834034968199448,13.32,5.64,0.0,0.272570692580105,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4669787707346327,1.5220700152207112,17.865234181449495,0.0,0.0,1.0,20.89,41.9,0.035377,-0.043603,0.032211,0.026484,69.78,0.375,0.299791,2.1972245773362196,0.264975,1.360499,2.114413,0.639139,0.004953
300551,古鳌科技,2020,35,上海市,2,3.713572066704308,5.2840853554155425,10.81782778018174,1.9703108859982572,55.6388,0.039678,0.031221,48345124.73,-0.373575,0.091738,0.336524,1.761512,1.113974,536.329496,0.0772516381392572,15.98,12.12,0.0,1.6809879436588948,0.0,4.0,5.0,6.0,0.431948,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4621405075158228,-10.22727272727273,-23.885890148016607,0.0,0.0,2.0,67.79,31.26,0.035002,-0.067068,0.074757,-0.471602,49.68,0.42857142857142855,0.458155,2.0794415416798357,0.245323,1.32507,3.512828,0.416456,0.092266
300551,古鳌科技,2021,35,上海市,2,3.332204510175204,3.4598490609252366,11.568799298860649,1.6868243651031738,50.0463,0.02312,0.026037,48184577.66,-0.405975,0.11861,0.183869,1.431524,0.706717,771.445669,-0.02461779620053748,11.13,22.11,0.0,1.6809879436588948,0.0,5.0,6.0,6.0,0.407077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.169432113046875,62.0253164556962,126.31299383517218,0.0,0.0,10.0,45.81,29.87,0.019241,0.25257,0.018474,-0.040425,42.17,0.42857142857142855,-0.080344,2.0794415416798357,0.386367,1.629638,1.445859,0.275397,0.115286
300551,古鳌科技,2022,35,上海市,2,3.784189633918261,5.362886395738849,13.636363636363637,2.1518807656789054,48.865,-0.060996,-0.039812,-21474878.33,2.027899,-0.08186,0.398375,4.986473,0.888101,484.187321,0.02310036933622681,9.51,12.57,0.0,1.6809879436588948,0.0,6.0,7.0,6.0,0.498753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,822.0,0.0,0.33761946155526995,51.953125,82.35503232006727,0.0,0.0,10.0,15.65,29.94,-0.046519,0.513243,0.691178,-2.992437,41.2,0.42857142857142855,0.100286,2.0794415416798357,0.314212,1.458178,2.571614,0.62201,0.108967
300551,古鳌科技,2023,34,上海市,2,3.49650756146648,5.1808829350401195,10.11456628477905,1.7729118385713316,48.8063,-0.06851,-0.045948,-34263043.91,0.081858,-0.113637,0.362613,4.94468,0.957282,455.104563,-0.05327808659171663,11.15,10.04,0.0,1.6809879436588948,0.0,7.0,8.0,7.0,0.290233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.48742630984562607,-25.064267352185087,-14.790401472911618,0.0,0.0,8.0,13.08,26.43,-0.064915,-0.038186,-0.090349,-0.31381885714285707,34.42,0.42857142857142855,-0.192334,2.0794415416798357,0.351405,1.541795,1.608165,0.598199,0.102901
300553,集智股份,2020,40,浙江省,2,2.4849066497880004,1.856996480771332,7.125154894671623,0.7575406627161251,36.9054,0.030204,0.028881,20624646.72,-0.010088,0.07218,0.412403,2.632254,1.388373,402.66225,0.04388145879075347,31.82,16.67,2.0794415416798357,0.041830671807615,0.0,3.0,4.0,3.0,0.154134,0.0,0.0,0.0,0.0,0.0,0.0,0.8204,0.0,0.0,0.6236655245075757,12.3404255319149,42.29445582371589,0.0,0.0,0.0,9.8,36.07,0.028261,0.14708,0.030667,-0.420409,62.11,0.375,0.221697,2.1972245773362196,0.197935,1.246781,2.826302,0.559058,0.0
300553,集智股份,2021,40,浙江省,2,2.70805020110221,2.2647427504317363,6.95364238410596,0.8562822836978916,36.7643,0.067972,0.051251,33366497.45,0.370231,0.122466,0.465845,4.060894,1.136708,410.984379,0.04040450810413108,30.91,10.66,0.0,0.014016965595419999,0.0,4.0,5.0,3.0,0.100165,0.0,0.0,0.0,0.0,0.0,0.0,0.8204,0.0,0.0,0.7139408972151899,19.696969696969703,10.03744195797287,0.0,0.0,0.0,15.05,26.42,0.055233,0.270538,0.044223,0.982155,58.67,0.4,0.123731,1.791759469228055,0.340802,1.516996,0.84897,0.73693,0.021161
300553,集智股份,2022,40,浙江省,2,2.6390573296152584,3.046999637297085,8.797364085667216,0.8282308598003579,36.681,0.033688,0.016888,21478185.8,0.050118,0.077504,0.327425,5.38532,0.92345,463.033762,0.018034449263848968,34.36,11.99,0.0,0.003593034728158453,0.0,5.0,6.0,3.0,0.079092,0.0,0.0,0.0,0.0,1.0,0.0,0.6306,44.0,0.0,0.6617656716480447,13.291139240506332,-14.032016894226363,0.0,0.0,2.0,32.29,30.69,0.016419,0.669988,0.935687,-0.292855,60.51,0.4,0.096656,1.791759469228055,0.235922,1.308767,1.875129,0.622073,0.060657
300553,集智股份,2023,40,浙江省,2,2.6390573296152584,3.210246728370541,9.01920438957476,0.828230978082147,37.1401,0.042713,0.023134,32355869.3,0.075986,0.134914,0.25952,4.650981,1.025912,434.25907,0.022924825462188762,34.26,15.16,0.0,0.002373099529547802,0.0,6.0,7.0,3.0,0.082762,0.0,0.0,0.0,0.0,0.0,0.0,0.6306,3.0,0.0,0.6421009083627204,10.89385474860336,21.050139007645143,0.0,0.0,2.0,28.68,29.58,0.022775,0.170415,0.039139,0.929621,59.05,0.4,0.101404,1.791759469228055,0.321623,1.474107,1.396098,0.550052,0.123459
300554,三超新材,2023,30,江苏省,2,0.0,0.3747441616343984,0.946621088614252,-3.195659305942999e-06,28.0539,0.032043,0.025217,63001567.36,0.183295,0.05431,0.440868,2.83318,1.65711,349.093489,-0.020578091527160367,12.98,7.63,2.9444389791664403,0.03295940397518,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4287413745632799,10.979228486646875,39.30012552835349,0.0,0.0,2.0,42.18,44.22,0.028197,0.187389,0.221064,3.976548,54.94,0.3333333333333333,-0.075322,2.302585092994046,0.314535,1.458864,1.301914,0.828144,0.05687
300554,三超新材,2022,30,江苏省,2,0.0,0.4562204218062683,1.1506276150627617,-2.1844909876085775e-06,31.3319,0.021433,0.018267,45945770.09,0.636259,0.011525,0.461051,3.235434,2.176098,280.544721,-0.12883613478205044,13.16,7.28,0.0,0.02253041205201,0.0,4.0,5.0,1.0,0.022043,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.40210922633036594,46.30969609261939,-15.02201779389547,0.0,0.0,2.0,49.19,60.12,0.028349,0.302704,0.343,0.013960833333333422,55.05,0.3333333333333333,-0.410598,2.302585092994046,0.333439,1.500238,1.055186,0.864823,0.028653
300554,三超新材,2020,30,江苏省,2,0.0,0.2690958027604538,1.0240655401945724,-2.1862119276153505e-06,29.4979,0.037259,0.027661,57328167.23,0.150222,0.09622,0.279492,2.879864,2.292715,286.7254,-0.012737035075433355,15.44,6.7,0.0,0.022548161490065,0.0,2.0,3.0,1.0,0.042699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45329735338596494,-9.235668789808916,-4.698769159544868,0.0,0.0,1.0,62.19,56.33,0.027569,0.004433,0.148867,1.063239,58.87,0.3333333333333333,-0.058489,2.302585092994046,0.379544,1.611719,2.194332,0.513245,0.206813
300554,三超新材,2021,30,江苏省,2,0.0,0.2692418572114443,1.366120218579235,-3.1302829345494504e-06,31.1069,-0.140205,-0.096438,-49830991.61,-0.038421,-0.357828,0.293619,2.6131,2.199856,305.60079,0.13483650842117756,16.93,9.75,2.772588722239781,0.032285124889425004,0.0,3.0,4.0,1.0,0.029711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35955485438494933,21.228070175438596,16.873538796417932,0.0,0.0,1.0,49.45,35.52,-0.094756,-0.173411,-0.138633,-5.137879,55.64,0.3333333333333333,0.997922,2.302585092994046,0.353439,1.546644,3.144837,0.534875,0.252429
300557,理工光科,2020,40,湖北省,1,2.4849066497880004,2.128637454760196,5.9335443037974684,0.7403607275022087,51.1052,0.033648,0.018472,24293783.95,0.581341,0.043487,0.436265,1.64111,1.661883,443.251895,0.022845415574269785,32.98,7.47,0.0,0.06183026153579999,0.0,4.0,5.0,4.0,0.212475,0.0,0.0,1.0,0.0,0.0,0.0,13.7928,0.0,0.0,1.2027584177118644,-5.600000000000005,99.0410207008943,0.0,0.0,1.0,33.89,23.3,0.02769,0.155133,-0.032293,0.086071,50.34,0.36363636363636365,0.047227,2.4849066497880004,0.499563,1.998254,1.215177,0.543982,0.030656
300557,理工光科,2021,40,湖北省,1,3.9318256327243257,9.016888344589796,11.754684838160136,1.5050590202711784,58.062,0.037981,0.019324,31514968.97,0.042278,0.047776,0.409652,1.662252,1.316404,496.852132,0.010296426866606503,31.2,8.25,0.0,0.062535461698895,0.0,5.0,6.0,4.0,0.230104,0.0,0.0,3.0,0.0,1.0,0.0,13.7928,15.0,1.0,1.1349808226598466,10.451977401129952,-12.44979709676537,0.0,0.0,2.0,40.09,12.63,0.03178,0.07091,0.038716,0.159869,49.11,0.36363636363636365,0.020325,2.4849066497880004,0.514608,2.060189,1.092833,0.519161,0.01625
300557,理工光科,2022,40,湖北省,1,3.1780538303479458,6.753209049276248,8.200836820083682,1.068627166558239,52.6217,0.036605,0.016615,33817353.66,0.227018,0.054865,0.401528,1.738524,1.461237,459.736573,0.019731813499321973,30.42,9.35,3.970291913552122,0.060196392723205,0.0,6.0,7.0,4.0,0.156111,0.0,0.0,0.0,0.0,1.0,0.0,10.7727,69.0,1.0,1.357912200798005,2.5575447570332477,37.453367444504025,0.0,0.0,6.0,27.6,16.76,0.02155,0.420792,0.818873,0.375121,55.65,0.36363636363636365,0.053238,2.4849066497880004,0.378609,1.609293,1.879961,0.484192,0.012672
300557,理工光科,2023,35,湖北省,1,3.218875824868201,8.428536541364467,9.090909090909092,1.07846182080478,49.4521,0.035204,0.013688,34308007.04,0.109412,0.060169,0.368992,1.794387,1.919266,393.588954,0.03569982147316111,28.19,9.06,3.9318256327243257,0.127508858092475,0.0,7.0,8.0,4.0,0.140327,0.0,0.0,5.0,0.0,0.0,0.0,0.7197,150.0,2.0,1.4990072797270473,0.4987531172069737,10.802401235112491,10.0811928727634,0.0,4.0,33.09,12.92,0.021326,0.05694,0.026703,0.235291,53.39,0.36363636363636365,0.091634,2.4849066497880004,0.396386,1.656688,1.839376,0.436219,0.011131
300558,贝达药业,2020,27,浙江省,2,0.0,0.1759616873730996,0.8936550491510277,-1.4205427625359592e-08,27.8122,0.181778,0.151506,865120800.27,0.203576,0.445003,0.399507,34.429966,0.85962,436.399801,0.123533317929323,34.79,39.69,0.0,0.00014651199734393915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.3649,0.0,0.0,1.2757614699658937,10.391566265060238,25.894267288611637,0.0,3.0,0.0,54.2,25.53,0.134341,0.265211,0.678345,1.553487,56.08,0.3333333333333333,1.474599,2.302585092994046,0.207541,1.261895,3.787425,1.416811,0.135083
300558,贝达药业,2021,27,浙江省,2,0.0,0.4335516744369965,0.625,0.0,28.0458,0.085971,0.068019,560257904.47,0.200821,0.205409,0.390551,20.274452,0.723928,522.19674,0.08397298843057188,34.29,38.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.2835,3.0,0.0,1.3392102513178294,14.392905866302863,16.99223065996538,0.0,3.0,0.0,58.67,46.5,0.070678,0.199233,0.130688,-0.418806,56.36,0.36363636363636365,0.592479,2.4849066497880004,0.252836,1.338394,1.530742,1.282686,0.129452
300558,贝达药业,2022,27,浙江省,2,0.0,0.3128751147126146,0.9386596812922944,0.0,25.6295,0.025875,0.03711,509763037.31,0.058229,0.03655,0.335171,7.892552,0.807502,498.257396,0.03877799445121202,32.99,41.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.2154,6033.0,0.0,1.2119478109943906,16.9350029815146,1.6676707060303775,0.0,3.0,0.0,58.72,47.18,0.043484,0.261298,0.058029,-0.760372,53.99,0.36363636363636365,0.145735,2.4849066497880004,0.373248,1.595527,0.646463,1.403478,0.146014
300558,贝达药业,2023,27,浙江省,2,0.0,0.0,0.991639121135524,0.0,25.9441,0.064722,0.042406,659922391.19,0.033479,0.145477,0.287998,6.825382,1.156203,369.165368,0.0999493968854847,29.03,40.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5355,18.0,0.0,1.2686965323450412,-1.2748597654258065,7.289575720119923,0.0,3.0,0.0,61.45,42.23,0.046944,0.156351,0.079426,1.848932,52.06,0.36363636363636365,0.507015,2.4849066497880004,0.414942,1.709232,0.6646,1.507463,0.271289
300562,乐心医疗,2021,35,广东省,2,3.9318256327243257,13.610101732310362,9.563253012048191,1.6989821334255235,43.4408,-0.000323,0.001334,23942850.74,0.362315,-0.001766,1.146212,5.306047,6.822588,122.2882,-0.0004908624278937788,19.77,8.89,3.4657359027997265,0.354591622938005,0.0,5.0,6.0,5.0,0.203941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.8315399358173516,-13.370253164556967,23.8411048786231,0.0,0.0,5.0,37.09,18.31,0.00346,0.297472,0.599029,-0.998819,51.29,0.42857142857142855,-0.001238,2.0794415416798357,0.41633,1.713296,1.38064,1.719078,0.033004
300562,乐心医疗,2023,35,广东省,2,4.127134385045092,13.300355927326873,7.633362805776598,2.14410055642627,41.4082,0.030843,0.015076,51273999.3,-0.169787,0.038442,0.569788,4.428932,6.173636,141.535016,0.04763380580592922,19.75,12.25,2.9444389791664403,1.214309679575725,0.0,7.0,8.0,6.0,0.178681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.687602404844479,-20.8128078817734,-13.816249555168703,0.0,0.0,4.0,36.31,23.98,0.016155,0.005984,0.025407,-68.87961814285714,39.46,0.42857142857142855,0.151459,2.0794415416798357,0.342015,1.519791,1.864654,0.89115,0.040138
300562,乐心医疗,2020,35,广东省,2,3.218875824868201,4.079703924080595,5.813234384662956,1.1459946620255532,47.1178,0.111022,0.078955,111279647.97,0.512726,0.056609,1.130587,5.525552,6.279741,124.520384,0.056389035451434276,17.64,8.55,3.2188758248682006,0.412367852665615,0.0,4.0,5.0,4.0,0.199203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5287769273417722,12.655971479500883,85.40843621702112,0.0,0.0,4.0,33.46,19.33,0.084614,0.40894,0.153092,0.917213,61.8,0.42857142857142855,0.109262,2.0794415416798357,0.526403,2.111499,0.983077,1.70862,0.021315
300562,乐心医疗,2022,35,广东省,2,4.343805421853684,18.284151859351223,10.258324622965509,2.3774148142241565,43.9393,-0.03727,-0.046847,-50263135.38,-0.415127,-0.042055,0.637453,3.640574,5.079007,172.123356,0.054710753833221486,20.63,12.86,3.1780538303479458,0.678757084806845,0.0,6.0,7.0,6.0,0.212531,0.0,0.0,0.0,0.0,1.0,0.0,0.0,81.0,0.0,0.6558476629125616,-25.844748858447485,-34.26146887352105,0.0,0.0,7.0,30.53,20.13,-0.054103,-0.137781,-0.046412,-483.577785,44.13,0.42857142857142855,0.168854,2.0794415416798357,0.354478,1.549135,1.743203,0.978924,0.04507
300567,精测电子,2020,40,湖北省,2,2.6390573296152584,2.745540364039069,5.136483710008806,0.956159767897012,47.8167,0.129111,0.069571,367357077.7,0.064484,0.135139,0.449781,2.59753,1.438701,395.299242,0.08963383179408743,44.81,15.51,0.0,0.154706872480325,0.0,3.0,4.0,5.0,0.232941,2.0,0.0,0.0,0.0,1.0,0.0,2.4984,0.0,0.0,0.8655788150229262,8.258122743682318,27.880806007806626,0.0,0.0,2.0,75.51,13.03,0.074319,0.173011,0.252734,-0.191654,51.31,0.4,0.200661,1.791759469228055,0.627354,2.683512,1.098209,0.656035,0.326511
300567,精测电子,2021,40,湖北省,2,3.258096538021482,4.1283540172131685,4.951523545706371,1.341934089040671,50.8547,0.051798,0.039957,287952411.1,0.160089,0.075191,0.436735,2.909804,1.501555,368.519341,-0.030107266669732395,48.22,18.86,0.0,0.1672400262637,0.0,4.0,5.0,5.0,0.141428,1.0,0.0,1.0,0.0,0.0,0.0,1.3922,0.0,0.0,0.8338363256663205,20.425177157148823,10.882348679211628,0.0,0.0,0.0,71.69,12.75,0.036384,0.213274,0.907147,-0.295907,51.04,0.4,-0.108892,1.791759469228055,0.414237,1.707176,1.714753,0.675694,0.190392
300567,精测电子,2022,40,湖北省,2,2.995732273553991,4.103635258579726,3.530877873165328,1.2684243085911049,42.1017,0.058906,0.040499,378720648.57,0.13351,0.092777,0.403893,2.297164,1.321851,435.019517,-0.0010199210212119552,51.24,21.58,0.0,0.27597378949822504,0.0,5.0,6.0,5.0,0.121697,0.0,0.0,0.0,0.0,0.0,0.0,0.8083,548.0,0.0,0.8453782552352941,11.803392177223948,21.684142538348006,0.0,0.0,0.0,63.52,15.33,0.040099,0.235901,-0.004569,0.415349,50.05,0.3333333333333333,-0.00248,2.302585092994046,0.52821,2.119585,0.952618,0.674869,0.198708
300567,精测电子,2023,40,湖北省,2,3.044522437723423,6.033931704713941,4.083294555607259,1.330170261370378,50.9413,0.023103,0.021349,321768830.69,-0.110308,0.051061,0.290973,1.640039,0.872337,640.97196,-0.0034430795476565307,52.3,27.15,0.0,0.43256978164129994,0.0,6.0,7.0,5.0,0.10177,0.0,0.0,1.0,5.0,0.0,0.0,0.4915,4877.0,0.0,0.8154976866868076,-7.770897832817337,-11.128093578253285,0.0,0.0,3.0,59.55,14.01,0.018256,0.233803,0.196524,-0.482227,48.16,0.3333333333333333,-0.010757,2.302585092994046,0.542465,2.185623,1.352832,0.497602,0.327074
300568,星源材质,2022,26,广东省,2,0.6931471805599453,0.5855833032196263,2.6218762802130273,0.1122277648564174,30.4132,0.115317,0.080113,1225270535.82,0.548085,0.414806,0.270222,2.669789,5.674604,201.036593,0.09437129676841037,15.68,7.2,0.0,0.023276811434649998,0.0,4.0,3.0,1.0,0.014231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,1.0,0.9945684276174034,58.77192982456141,86.45255290538785,10.000017924474701,0.0,4.0,67.08,44.12,0.059378,0.798844,0.958625,1.554665,33.31,0.42857142857142855,0.555033,2.0794415416798357,0.373551,1.596298,2.789674,0.596673,0.245216
300568,星源材质,2020,26,广东省,2,0.0,0.0010811651517537,1.5378043571123452,-6.988466743441128e-06,29.8078,0.037481,0.029356,364723548.79,0.611748,0.159402,0.174945,2.082856,3.441776,282.060708,0.05027160026122366,26.08,5.86,0.0,0.07207767678358,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5597175474753908,2.614379084967311,28.181400986054417,0.0,0.0,0.0,53.23,39.03,0.023606,0.073603,0.18745,0.61353,35.5093,0.42857142857142855,0.154509,2.0794415416798357,0.486243,1.946444,0.817159,0.560377,0.238469
300568,星源材质,2021,26,广东省,2,1.0986122886681098,0.1878491894904766,2.569547674665534,0.1778756940970087,31.2953,0.077898,0.054306,711009465.05,0.924763,0.186427,0.27898,2.581483,5.048176,213.694938,0.052405530143219435,21.98,5.98,0.0,0.04828694687275,0.0,3.0,2.0,2.0,0.031385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,1.020031519122807,5.616676317313263,98.6332024740721,0.0,0.0,1.0,62.77,47.9,0.050592,0.331242,0.490826,2.291706,37.28,0.42857142857142855,0.175482,2.0794415416798357,0.424655,1.738088,1.144417,0.811972,0.179676
300568,星源材质,2023,26,广东省,2,1.6094379124341005,1.953338840543661,3.6259541984732824,0.3700742757953199,30.4174,0.064038,0.045944,1177995270.05,0.046164,0.312622,0.19043,2.103143,4.921718,247.710874,0.06319552172164228,14.42,8.05,0.0,0.030486174606005,0.0,5.0,4.0,2.0,0.02749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.0,1.0,0.755575169506018,37.70718232044199,-39.949618359055435,0.0,0.0,10.0,63.17,47.49,0.03622,0.309774,0.160277,-0.027217,30.9,0.42857142857142855,0.281955,2.0794415416798357,0.445053,1.801974,1.74574,0.424369,0.28474
300569,天能重工,2023,38,山东省,1,0.0,0.3819491601295931,1.6433853738701727,-8.755253765883085e-07,22.9264,0.050766,0.036855,707473239.72,0.012603,0.066783,0.352839,1.355341,3.146658,385.301002,-0.04137463768658506,9.73,1.06,0.0,0.009029997197705,0.0,0.0,1.0,1.0,0.032342,0.0,0.0,0.0,0.0,0.0,0.0,2.262,0.0,0.0,4.965394046740914,15.739484396200808,19.44421759624837,10.000084923687576,0.0,0.0,52.24,33.44,0.038248,0.150279,0.410734,0.12313,42.82,0.3333333333333333,-0.133338,2.302585092994046,0.555969,2.252095,1.446492,0.677336,0.356198
